localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Santa Rosa	Jade	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño	8,8	Precio original $ 129.533. Precio actual $ 116.579.	+ $ 11.658 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-5-15	2023-5-31
Santa Rosa	Hostel Don Manuel		9,0	Precio $ 92.112	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-5-15	2023-5-31
Santa Rosa	Cabaña con pileta Sarita Estancia las Malvinas	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 70m²	9,1	Precio $ 165.091	+ $ 36.433 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-5-15	2023-5-31
Santa Rosa	Cabaña con pileta Olga Estancia las Malvinas	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 70m²	8,5	Precio $ 177.790	+ $ 39.100 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-5-15	2023-5-31
Santa Rosa	CENTENO CASI 9 DE JULIO	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	8,7	Precio $ 75.561	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-5-15	2023-5-31
Santa Rosa	Unit Santa Rosa		8,7	Precio $ 280.203	+ $ 58.843 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-5-15	2023-5-31
Santa Rosa	Departamento Urquiza	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 90m²	9,5	Precio $ 162.890	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-5-15	2023-5-31
Santa Rosa	Departamento santa fe	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	9,0	Precio $ 163.115	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-5-15	2023-5-31
Santa Rosa	Edison	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 25m²	10	Precio $ 146.747	+ $ 30.817 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-5-15	2023-5-31
Santa Rosa	Departamentos Ferrando	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	8,6	Precio $ 139.692	+ $ 29.335 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-5-15	2023-5-31
