localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Santa Rosa	Motel ACA Santa Rosa		8,2	Precio $ 183.434	+ $ 38.521 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Unit Santa Rosa		8,7	Precio $ 239.725	+ $ 50.342 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Calfucura Apart Hotel		6,4	Precio $ 133.166	+ $ 27.965 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Edison	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 25m²	10	Precio $ 121.525	+ $ 25.520 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Depto por día Santa Rosa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	9,8	Precio $ 122.786	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Temporario calle Pico	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 25m²	9,5	Precio $ 144.454	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	La Quinta Departamento	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	10	Precio $ 165.664	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Hotel Apart El Faro	Apartamento entero, 1 dormitorio, 2 baños, 1 cocina, 20m²	6,8	Precio $ 165.091	+ $ 34.669 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamentos San Jorge	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	8,2	Precio $ 138.528	+ $ 29.091 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Centeno. Centrico.	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 55m²	9,2	Precio $ 170.250	+ $ 35.752 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento en Santa Rosa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,2	Precio $ 157.386	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Tati	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños, 85m²	10	Precio $ 292.348	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Moreno 2	Apartamento entero, 3 dormitorios, 1 baño, 75m²	9,2	Precio $ 187.103	+ $ 39.292 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	"""Los Abrojos"" 2"	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,1	Precio $ 169.562	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Complejo Las Moras	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 60m²	9,2	Precio $ 126.111	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Sol del Este	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 100m²	9,5	Precio $ 132.990	+ $ 27.928 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Las Acacias De Santa Rosa	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 80m²	9,2	Precio $ 249.356	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Alquiler Temporario Las Catas Santa Rosa	Apartamento entero, 2 dormitorios, 2 baños, 89m²	NA	Precio $ 175.409	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	M.Pascual	Casa o chalet entero, 2 dormitorios, 1 baño, 80m²	NA	Precio $ 163.715	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Pueyrredón	Apartamento entero, 2 dormitorios, 1 baño, 72m²	8,0	Precio $ 163.715	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Luisito	Apartamento entero, 1 dormitorio, 1 baño	8,4	Precio $ 132.990	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Falucho	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 43m²	10	Precio $ 132.531	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	"""Los Abrojos"" 1"	Apartamento entero, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,1	Precio $ 169.562	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento céntrico amplio con garage automatizado 24 Hs	Apartamento entero, 4 dormitorios, 1 baño, 1 cocina, 120m²	7,8	Precio $ 216.682	+ $ 45.503 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Moreno	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	9,2	Precio $ 229.293	+ $ 48.151 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Amplia casa! A mts RN 5 y 35	Casa o chalet entero, 1 dormitorio, 1 baño, 1 cocina, 90m²	NA	Precio original $ 105.245. Precio actual $ 84.196.	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Manolo	Apartamento entero, 2 dormitorios, 2 baños, 82m²	7,1	Precio $ 252.222	+ $ 52.967 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Calfucura Apart Hotel		6,4	Precio $ 133.166	+ $ 27.965 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Edison	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 25m²	10	Precio $ 121.525	+ $ 25.520 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Depto por día Santa Rosa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	9,8	Precio $ 122.786	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Temporario calle Pico	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 25m²	9,5	Precio $ 144.454	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	La Quinta Departamento	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	10	Precio $ 165.664	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Hotel Apart El Faro	Apartamento entero, 1 dormitorio, 2 baños, 1 cocina, 20m²	6,8	Precio $ 165.091	+ $ 34.669 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamentos San Jorge	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	8,2	Precio $ 138.528	+ $ 29.091 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Centeno. Centrico.	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 55m²	9,2	Precio $ 170.250	+ $ 35.752 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento en Santa Rosa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,2	Precio $ 157.386	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Tati	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños, 85m²	10	Precio $ 292.348	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Moreno 2	Apartamento entero, 3 dormitorios, 1 baño, 75m²	9,2	Precio $ 187.103	+ $ 39.292 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	"""Los Abrojos"" 2"	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,1	Precio $ 169.562	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Complejo Las Moras	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 60m²	9,2	Precio $ 126.111	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Sol del Este	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 100m²	9,5	Precio $ 132.990	+ $ 27.928 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Las Acacias De Santa Rosa	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 80m²	9,2	Precio $ 249.356	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Alquiler Temporario Las Catas Santa Rosa	Apartamento entero, 2 dormitorios, 2 baños, 89m²	NA	Precio $ 175.409	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	M.Pascual	Casa o chalet entero, 2 dormitorios, 1 baño, 80m²	NA	Precio $ 163.715	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Pueyrredón	Apartamento entero, 2 dormitorios, 1 baño, 72m²	8,0	Precio $ 163.715	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Luisito	Apartamento entero, 1 dormitorio, 1 baño	8,4	Precio $ 132.990	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Falucho	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 43m²	10	Precio $ 132.531	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	"""Los Abrojos"" 1"	Apartamento entero, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,1	Precio $ 169.562	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento céntrico amplio con garage automatizado 24 Hs	Apartamento entero, 4 dormitorios, 1 baño, 1 cocina, 120m²	7,8	Precio $ 216.682	+ $ 45.503 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Moreno	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	9,2	Precio $ 229.293	+ $ 48.151 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Winifreda	Ambientes de la Patagonia		8,8	Precio $ 114.646	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Motel ACA Santa Rosa		8,2	Precio $ 183.434	+ $ 38.521 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Unit Santa Rosa		8,7	Precio $ 239.725	+ $ 50.342 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Sarah	Hotel Rural La Pampeana		9,5	Precio $ 413.231	+ $ 86.779 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Victorica	Sol Latino	Apartamento entero, 1 dormitorio, 1 baño, 40m²	8,6	Precio $ 142.276	+ $ 29.878 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Puelches	Hotel Juanita		7,2	Precio $ 149.040	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Bernardo Larroudé	Hotel Las Termas		8,1	Precio $ 116.939	+ $ 24.557 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Río Colorado	La Casona del Río	Apartamento privado, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 24m²	7,9	Precio $ 220.213	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Río Colorado	Postal Sur	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 30m²	8,6	Precio original $ 206.363. Precio actual $ 144.454.	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Victorica	Cabañas bajos medanales	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 32m²	8,6	Precio $ 170.135	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Toay	Casa quinta	Apartamento entero, 1 dormitorio, 1 baño, 74m²	NA	Precio $ 97.449	+ $ 9.745 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Río Colorado	Departamentos Peumayen	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 36m²	8,4	Precio $ 98.596	+ $ 20.335 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Río Colorado	Departamentos Anahí	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	9,0	Precio $ 206.363	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Depto por día Santa Rosa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	9,8	Precio $ 122.786	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Macachín	Las Catalpas	Apartamento privado, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 30m²	9,5	Precio $ 378.333	+ $ 37.833 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Calfucura Apart Hotel		6,4	Precio $ 133.166	+ $ 27.965 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Las Acacias De Santa Rosa	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 80m²	9,2	Precio $ 249.356	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento en Santa Rosa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,2	Precio $ 157.386	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Centeno. Centrico.	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 55m²	9,2	Precio $ 170.250	+ $ 35.752 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamentos San Jorge	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	8,2	Precio $ 138.528	+ $ 29.091 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Moreno 2	Apartamento entero, 3 dormitorios, 1 baño, 75m²	9,2	Precio $ 187.103	+ $ 39.292 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Moreno	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	9,2	Precio $ 229.293	+ $ 48.151 de impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Departamento Pueyrredón	Apartamento entero, 2 dormitorios, 1 baño, 72m²	8,0	Precio $ 163.715	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
Santa Rosa	Complejo Las Moras	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 60m²	9,2	Precio $ 126.111	Incluye impuestos y cargos	13 noches, 2 adultos	La Pampa	2023-2-15	2023-2-28
