localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Santa Rosa	Unit Santa Rosa		8,7	Precio $ 312.374	+ $ 65.599 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Calfucura Apart Hotel		6,4	Precio $ 153.802	+ $ 32.299 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Torre Garibaldi	Apartamento entero, 1 dormitorio, 1 baño	7,2	Precio $ 158.917	+ $ 33.373 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Hotel Apart El Faro	Apartamento entero, 1 dormitorio, 2 baños, 1 cocina, 20m²	6,8	Precio $ 203.189	+ $ 42.670 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Casa en barrio Villa Elvina		9,1	Precio $ 234.231	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Hotel Rucalen		7,7	Precio $ 380.979	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Departamento en Santa Rosa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,2	Precio $ 193.706	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Alquiler Temporario Las Catas Santa Rosa	Apartamento entero, 2 dormitorios, 2 baños, 89m²	NA	Precio $ 215.888	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Departamento Pueyrredón	Apartamento entero, 2 dormitorios, 1 baño, 72m²	8,0	Precio $ 201.495	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Complejo Las Moras	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 60m²	9,2	Precio $ 155.213	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Habitaciôn doble con baño privado en casa Lorena Barrau		8,6	Precio $ 197.544	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Departamento Falucho	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 43m²	10	Precio $ 163.115	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Departamento céntrico amplio con garage automatizado 24 Hs	Apartamento entero, 4 dormitorios, 1 baño, 1 cocina, 120m²	7,8	Precio $ 271.130	+ $ 56.937 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Manolo	Apartamento entero, 2 dormitorios, 2 baños, 82m²	7,1	Precio $ 310.427	+ $ 65.190 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Puelches	Hotel Juanita		7,2	Precio $ 177.790	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Victorica	Sol Latino	Apartamento entero, 1 dormitorio, 1 baño, 40m²	8,6	Precio $ 175.109	+ $ 36.773 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Torre Garibaldi	Apartamento entero, 1 dormitorio, 1 baño	7,2	Precio $ 158.917	+ $ 33.373 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Unit Santa Rosa		8,7	Precio $ 312.374	+ $ 65.599 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Sarah	Hotel Rural La Pampeana		9,5	Precio $ 512.988	+ $ 107.727 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Hotel Rucalen		7,7	Precio $ 380.979	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Calfucura Apart Hotel		6,4	Precio $ 153.802	+ $ 32.299 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Departamento en Santa Rosa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,2	Precio $ 193.706	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
General Pico	Beatriz Apartamentos - Monoambientes	Estudio entero, 1 baño, 1 cocina, 50m²	NA	Precio $ 335.826	+ $ 33.583 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Casa en barrio Villa Elvina		9,1	Precio $ 234.231	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Departamento Pueyrredón	Apartamento entero, 2 dormitorios, 1 baño, 72m²	8,0	Precio $ 201.495	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Complejo Las Moras	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 60m²	9,2	Precio $ 155.213	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Hotel Apart El Faro	Apartamento entero, 1 dormitorio, 2 baños, 1 cocina, 20m²	6,8	Precio $ 203.189	+ $ 42.670 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Río Colorado	Complejo EL ANGEL	Apartamento entero, 3 dormitorios, 1 sala de estar, 1 baño	9,5	Precio $ 563.531	+ $ 117.971 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Habitaciôn doble con baño privado en casa Lorena Barrau		8,6	Precio $ 197.544	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Alquiler Temporario Las Catas Santa Rosa	Apartamento entero, 2 dormitorios, 2 baños, 89m²	NA	Precio $ 215.888	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Departamento céntrico amplio con garage automatizado 24 Hs	Apartamento entero, 4 dormitorios, 1 baño, 1 cocina, 120m²	7,8	Precio $ 271.130	+ $ 56.937 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Departamento Falucho	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 43m²	10	Precio $ 163.115	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
Santa Rosa	Manolo	Apartamento entero, 2 dormitorios, 2 baños, 82m²	7,1	Precio $ 310.427	+ $ 65.190 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-1-15	2023-1-31
San Martín de los Andes	El Refugio Ski & Summer Lodge	Villa entera, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	9,1	Precio original $ 664.003. Precio actual $ 398.401.	+ $ 83.664 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Alojamiento Los Huillines	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 cocina, 40m²	8,7	Precio $ 393.325	Incluye impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Chapa Pituca	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 75m²	NA	Precio $ 275.857	Incluye impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Monoambiente con amplio jardín, en el centro de SMA. 3V5	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 35m²	NA	Precio $ 380.979	Incluye impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Roca 3	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 25m²	NA	Precio original $ 451.530. Precio actual $ 406.377.	Incluye impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Rosa de los Viajes		9,0	Precio $ 344.546	+ $ 72.355 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	CASA MADRE	Casa o chalet entero, 2 dormitorios, 2 baños, 110m²	NA	Precio $ 558.769	Incluye impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Del Viejo Esquiador		8,5	Precio $ 495.600	+ $ 104.076 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Latitud Cuarenta		9,1	Precio $ 454.352	+ $ 95.414 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Tunqueley Hotel		8,0	Precio $ 417.665	+ $ 87.710 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Patagonia Plaza Hotel		7,9	Precio $ 886.241	+ $ 186.111 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Cabañas de Alquiler Temporario	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 75m²	9,0	Precio $ 523.846	Incluye impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Loi Suites Chapelco Hotel		8,5	Precio original $ 975.305. Precio actual $ 780.244.	+ $ 163.851 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Lo de Marcelo	Apartamento entero, 2 dormitorios, 1 baño	NA	Precio $ 457.174	Incluye impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Hosteria Las Walkirias		8,4	Precio $ 495.590	+ $ 104.074 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Cálido Monoambiente con entrepiso, todo equipado, 3PAX (17V1)	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 35m²	10	Precio $ 371.384	Incluye impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Hermoso Eco Lodge		9,9	Precio $ 1.128.825	+ $ 237.053 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Cabañas y Departamentos SMA	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño	NA	Precio $ 564.413	Incluye impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Hotel Turismo		7,6	Precio $ 406.166	+ $ 85.295 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Hosteria y Cabañas Posada Quinen		8,4	Precio $ 338.648	+ $ 71.116 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Hermoso y amplio departamento de 4 ambientes, todo equipado, en el centro de SMA. (6PAX)24	Apartamento entero, 3 dormitorios, 1 sala de estar, 3 baños, 1 cocina, 100m²	NA	Precio $ 609.566	Incluye impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Le Chatelet		8,4	Precio $ 473.458	+ $ 99.426 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Cabañas Quilquihue	Bungalow entero, 2 dormitorios, 1 sala de estar, 1 baño	8,2	Precio $ 634.964	+ $ 133.343 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	cabaña meliquina Minihouse	Chalet de montaña entero, 1 dormitorio, 1 baño, 1 cocina, 28m²	NA	Precio $ 318.893	+ $ 73.846 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Hosteria Cumelen		6,4	Precio $ 310.427	+ $ 65.190 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Colibrí House	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 45m²	9,7	Precio $ 355.580	Incluye impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Refugio del Arroyo	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	8,8	Precio $ 522.082	+ $ 109.637 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Caballería de los Andes - Andarlibre	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	8,2	Precio $ 372.456	+ $ 2.646 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Departamento 3 ambientes, modernoso, cálido y a media cuadra de la calle principal. 2 PAX (V420)	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,5	Precio $ 616.621	+ $ 129.490 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Roca 3	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 25m²	NA	Precio original $ 451.530. Precio actual $ 406.377.	Incluye impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Aluen - Andarlibre	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 51m²	8,9	Precio $ 430.901	+ $ 8.819 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Rosas Blancas Apart Hotel	Bungalow entero, 3 dormitorios, 1 sala de estar, 3 baños, 1 cocina, 110m²	9,1	Precio $ 1.481.583	+ $ 311.133 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Tunqueley Hotel		8,0	Precio $ 417.665	+ $ 87.710 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Apart Hotel Robles del Sur		8,0	Precio $ 536.346	+ $ 112.633 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Apart Hotel Le Temps Des Cerises	Bungalow entero, 1 dormitorio, 1 cocina, 86m²	9,0	Precio $ 1.254.689	+ $ 263.485 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	CASA MADRE	Casa o chalet entero, 2 dormitorios, 2 baños, 110m²	NA	Precio $ 558.769	Incluye impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Fosbery - Andarlibre	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 60m²	8,6	Precio $ 642.471	+ $ 8.819 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Apart Hotel Orilla Mansa	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 100m²	9,3	Precio $ 973.612	+ $ 204.459 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Cabañas Chapelco		8,9	Precio $ 720.529	+ $ 151.311 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Departamentos - Belgrano 810	Estudio entero, 1 baño, 40m²	9,8	Precio $ 392.267	Incluye impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Departamento céntrico San Martín de los Andes	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 10m²	9,5	Precio $ 341.470	+ $ 76.824 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
San Martín de los Andes	Cabañas Las Pampas	Bungalow entero, 2 dormitorios, 1 baño, 1 cocina, 85m²	9,3	Precio $ 819.499	+ $ 172.095 de impuestos y cargos	16 noches, 2 adultos	Neuquen	2023-1-15	2023-1-31
