localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Paraná	Departamento moderno totalmente equipado en centro de Paraná	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 38m²	8,9	Precio $ 60.498	+ $ 12.705 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-2-1	2023-2-15
Paraná	Hotel Coé Verá		8,8	Precio $ 116.057	+ $ 24.372 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-2-1	2023-2-15
Paraná	Howard Johnson Plaza Resort & Casino Mayorazgo		8,6	Precio $ 359.813	+ $ 75.561 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-2-1	2023-2-15
Paraná	Familiar 10 camas 3 hab 1,5 baños, excelente	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 90m²	NA	Precio original $ 146.924. Precio actual $ 117.539.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-2-1	2023-2-15
Paraná	Alameda belle view	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 40m²	NA	Precio $ 146.924	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-2-1	2023-2-15
Paraná	Departamento Uruguay	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	9,4	Precio original $ 123.465. Precio actual $ 111.119.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-2-1	2023-2-15
Paraná	Gran Hotel Parana		7,7	Precio $ 170.382	+ $ 35.780 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-2-1	2023-2-15
Paraná	Departamento en pleno centro de la cuidad de Paraná	Apartamento entero, 1 dormitorio, 1 baño, 35m²	NA	Precio $ 128.404	+ $ 2.646 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-2-1	2023-2-15
Paraná	Monoambiente La Pitota	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 28m²	9,3	Precio $ 88.895	+ $ 18.668 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-2-1	2023-2-15
Paraná	Rinacasaquinchoypile	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 39m²	8,8	Precio $ 132.831	+ $ 27.895 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-2-1	2023-2-15
