localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Asunción	CostaMansa House, a orillas del Rio Paraguay	Casa o chalet entero, 2 dormitorios, 2 baños, 1 cocina, 170m²	9,2	Precio original $ 294.153. Precio actual $ 208.358.	+ $ 20.836 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-5-15	2023-5-31
Asunción	Terrazas Vista Verde		8,4	Precio original $ 132.002. Precio actual $ 124.677.	+ $ 12.468 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-5-15	2023-5-31
Asunción	Gaúcho House		10	Precio $ 42.263	+ $ 4.226 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-5-15	2023-5-31
Asunción	Gaucho House HABITACION EN DUPLEX		9,9	Precio $ 47.898	+ $ 9.580 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-5-15	2023-5-31
Asunción	Casa el lambare	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 3 baños, 250m²	NA	Precio $ 129.326	+ $ 12.933 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-5-15	2023-5-31
Asunción	Casa en lambare	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 3 baños, 200m²	NA	Precio $ 126.452	+ $ 12.645 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-5-15	2023-5-31
Asunción	Departamentos - Alquileres Asunción	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 35m²	9,0	Precio $ 81.005	+ $ 8.100 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-5-15	2023-5-31
Villa Elisa	Agradable casa con piscina-Comfortable pool house	Casa o chalet entero, 2 dormitorios, 2 baños, 1 cocina, 20m²	NA	Precio $ 481.802	+ $ 96.360 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-5-15	2023-5-31
Asunción	Departamento entero	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 32m²	9,0	Precio $ 84.527	+ $ 8.453 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-5-15	2023-5-31
Asunción	Pequeño departamento	Apartamento entero, 1 dormitorio, 1 baño, 15m²	NA	Precio $ 70.439	+ $ 7.044 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-5-15	2023-5-31
Asunción	Mi lugar Vintage		9,4	Precio $ 45.503	+ $ 4.550 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-5-15	2023-5-31
Asunción	Apartamentos Victoria	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,5	Precio original $ 107.771. Precio actual $ 83.822.	+ $ 8.382 de impuestos y cargos	16 noches, 2 adultos	Formosa	2023-5-15	2023-5-31
