localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Paraná	Alameda belle view	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 40m²	NA	Precio $ 83.956	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Paraná Confort	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 42m²	9,9	Precio original $ 185.198. Precio actual $ 158.344.	+ $ 1.940 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	E Carbó 916	Apartamento entero, 2 dormitorios, 1 baño, 58m²	10	Precio $ 63.004	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Departamento Almafuerte	Apartamento entero, 1 dormitorio, 1 baño, 40m²	1,0	Precio $ 61.733	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Casa México	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina	9,7	Precio $ 85.456	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Departamento moderno totalmente equipado en centro de Paraná	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 38m²	8,9	Precio $ 60.498	+ $ 12.705 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Departamento Zona Parque/Centro	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 11m²	9,5	Precio original $ 102.995. Precio actual $ 92.698.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	MODERNO DEPTO ZONA PARQUE CON YACUZZI (leer)	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina, 70m²	NA	Precio $ 137.688	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Departamento en pleno centro de la cuidad de Paraná	Apartamento entero, 1 dormitorio, 1 baño, 35m²	NA	Precio $ 128.404	+ $ 2.646 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Familiar 10 camas 3 hab 1,5 baños, excelente	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 90m²	NA	Precio original $ 146.924. Precio actual $ 117.539.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Monoambiente La Pitota	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 28m²	9,3	Precio $ 88.895	+ $ 18.668 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Patagonia Apart	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,7	Precio $ 177.197	+ $ 37.211 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	La casita	Apartamento entero, 3 dormitorios, 1 baño, 45m²	9,4	Precio $ 73.783	+ $ 24.693 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Departamento Good Vibes	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 70m²	10	Precio $ 151.640	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Depto.Parque Urquiza	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños	9,0	Precio original $ 296.317. Precio actual $ 237.053.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Alojamiento Toma Vieja - Depto por día	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 35m²	9,3	Precio $ 79.018	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Patagonia Apart Dpto 3	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,4	Precio $ 186.803	+ $ 39.229 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Alojamiento en Paraná	Apartamento entero, 2 dormitorios, 1 baño	8,9	Precio $ 61.733	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Departamentos Fleming, luminosos p hasta 4 personas	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 43m²	9,5	Precio $ 114.996	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Casa sustentable	Casa o chalet entero, 2 dormitorios, 1 baño, 200m²	NA	Precio $ 117.539	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Las Casuarinas II	Apartamento entero, 3 dormitorios, 1 baño, 1 cocina, 65m²	8,7	Precio $ 125.935	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Alquilo departamento en Paraná para 5 personas	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina	8,2	Precio $ 103.711	+ $ 1.235 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Departamento Completamente Amoblado Hasta para 5 Personas	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 10m²	8,1	Precio $ 103.711	+ $ 1.235 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Departamento Amoblado Hasta Para 5 Personas	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 12m²	7,0	Precio $ 103.711	+ $ 1.235 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	La Cloty		10	Precio $ 62.967	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Parana super mono	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 32m²	8,8	Precio $ 130.132	+ $ 27.328 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Departamento practico, con buena iluminación y ubicación.	Apartamento entero, 1 dormitorio, 1 baño, 36m²	8,0	Precio $ 83.956	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Amplia Casa 2 Dormitorios Hasta 8 Personas	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina	8,6	Precio $ 180.259	+ $ 40.324 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Departamento Temporario Apart Teatro	Apartamento entero, 1 dormitorio, 1 baño, 62m²	NA	Precio original $ 90.080. Precio actual $ 85.586.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	E Carbó 916	Apartamento entero, 2 dormitorios, 1 baño, 58m²	10	Precio $ 63.004	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Posta Batata	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	9,0	Precio $ 148.158	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Departamento Terra	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	NA	Precio $ 94.451	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Rioja G&G	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	9,6	Precio $ 230.880	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Patagonia Apart Dpto 1	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	9,6	Precio $ 160.505	+ $ 33.706 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Experiencia Huss	Casa o chalet entero, 1 dormitorio, 1 baño, 42m²	NA	Precio $ 493.244	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Departamento Almafuerte	Apartamento entero, 1 dormitorio, 1 baño, 40m²	1,0	Precio $ 61.733	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Monoambiente Laurencena	Apartamento entero, 1 dormitorio, 1 baño, 24m²	NA	Precio $ 54.004	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Apart ciudad de Parana, Entre Rios	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	8,9	Precio $ 137.653	+ $ 28.907 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Alameda	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 43m²	NA	Precio $ 75.561	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Depto. Céntrico Paraná	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 115.440	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Alquilo Departamento en Paraná para 10 Personas	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina	8,5	Precio $ 135.812	+ $ 1.764 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Alojamiento Liliana	Apartamento entero, 1 dormitorio, 1 baño	9,0	Precio $ 178.407	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	MI QUINTA	Casa o chalet entero, 2 dormitorios, 2 baños, 90m²	NA	Precio $ 419.782	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Casa sustentable	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 1 baño, 200m²	NA	Precio $ 151.122	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Mar de Sueños - Complejo Turístico y Parque Acuático	Apartamento entero, 2 dormitorios, 1 baño	NA	Precio original $ 291.378. Precio actual $ 276.809.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	MODERNO DEPTO ZONA PARQUE CON YACUZZI	Apartamento entero, 2 dormitorios, 2 baños, 83m²	NA	Precio $ 343.233	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Casa Tola	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina, 130m²	9,5	Precio $ 105.785	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Profundas Raíces	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 48m²	9,0	Precio original $ 814.871. Precio actual $ 692.640.	+ $ 706 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	Alojamiento temporario Paraná	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 38m²	NA	Precio $ 214.089	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Paraná	parana ideal	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 35m²	8,4	Precio $ 153.975	+ $ 32.335 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Concepción del Uruguay	Rio Tranquilo	Apartamento entero, 1 dormitorio, 1 baño, 40m²	NA	Precio $ 71.363	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Concepción del Uruguay	LA ÑATA	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 35m²	9,6	Precio $ 96.303	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Concepción del Uruguay	Alem	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	NA	Precio $ 94.451	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Concepción del Uruguay	Cabañas.cdelu	Apartamento entero, 2 dormitorios, 1 baño, 25m²	NA	Precio $ 136.429	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Concepción del Uruguay	Pecan	Casa o chalet entero, 2 dormitorios, 1 baño, 80m²	8,6	Precio $ 53.535	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
Concepción del Uruguay	Espacio Laguna	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 40m²	NA	Precio $ 187.667	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-10-1	2023-10-15
