localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Calilegua	Benitez Hostería		8,2	Precio $ 126.790	+ $ 26.626 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Libertador General San Martín	Hospedaje Turisticos.		7,1	Precio $ 83.315	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Libertador General San Martín	Depto centro	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 24m²	10	Precio $ 16.330.538	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Libertador General San Martín	Altos de Ledesma	Apartamento entero, 1 dormitorio, 1 baño	8,3	Precio $ 73.285	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Maimará	Finca La Candelaria	Casa o chalet entero, 3 dormitorios, 3 baños, 200m²	NA	Precio $ 732.564	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	El Sueñero	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 56m²	9,4	Precio $ 108.729	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	El Convento de Tilcara		8,4	Precio $ 283.277	+ $ 59.488 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	flor del tilcara		NA	Precio $ 91.599	+ $ 19.236 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Cabaña Paloma	Apartamento entero, 1 dormitorio, 1 baño	8,0	Precio $ 86.217	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Huacalera	Cabañas Tierra Hermosa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	8,6	Precio $ 134.116	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Huacalera	Hosteria la granja		7,8	Precio $ 126.790	+ $ 28.387 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	flor del tilcara		NA	Precio $ 91.599	+ $ 19.236 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	El Shaddai		8,8	Precio $ 140.878	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Tilcara Rustica Hostel		7,7	Precio $ 135.595	+ $ 28.475 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Tierra Andina Hostal y Cabañas		7,8	Precio $ 211.316	+ $ 44.007 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	El Sueñero	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 56m²	9,4	Precio $ 108.729	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	El Ensueño	Casa o chalet entero, 3 dormitorios, 1 baño, 1 cocina, 150m²	NA	Precio $ 478.984	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Hospedaje Fortaleza Indigena		6,7	Precio $ 119.746	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Cabaña Paloma	Apartamento entero, 1 dormitorio, 1 baño	8,0	Precio $ 86.217	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	El Convento de Tilcara		8,4	Precio $ 283.277	+ $ 59.488 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Cabañas Santa Catalina	Apartamento privado, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	7,9	Precio $ 212.444	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Hosteria Tia Maria		NA	Precio original $ 319.511. Precio actual $ 255.608.	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	La Quebrada Enigmática. Arte, mística e historia	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	9,3	Precio original $ 478.984. Precio actual $ 407.136.	+ $ 85.499 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Tierra Andina Hostel		8,1	Precio $ 241.253	+ $ 50.663 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Tierra Andina House		7,2	Precio $ 203.568	+ $ 42.749 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Maimará	El Balcón de Sumaj		8,9	Precio $ 146.513	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Maimará	JN ALQUILERES	Casa o chalet entero, 2 dormitorios, 1 baño	NA	Precio $ 251.467	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Maimará	Ayrampo en Flor		NA	Precio $ 86.217	+ $ 18.106 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Maimará	Dormir con llamas	Chalet de montaña entero, 1 dormitorio, 1 baño, 20m²	10	Precio $ 131.721	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Maimará	Finca La Candelaria	Casa o chalet entero, 3 dormitorios, 3 baños, 200m²	NA	Precio $ 732.564	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Huacalera	Cabañas Tierra Hermosa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	8,6	Precio $ 134.116	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Huacalera	Hosteria la granja		7,8	Precio $ 126.790	+ $ 28.387 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Purmamarca	Estancia El Mulato		NA	Precio $ 376.594	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Purmamarca	Lo del Chango	Apartamento entero, 3 dormitorios, 2 baños, 1 cocina	9,2	Precio $ 570.555	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Purmamarca	Casita de Purmamarca	Villa entera, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 150m²	9,3	Precio $ 576.697	+ $ 121.106 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Purmamarca	Estancia El Mulato		NA	Precio $ 376.594	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Purmamarca	Lo del Chango	Apartamento entero, 3 dormitorios, 2 baños, 1 cocina	9,2	Precio $ 570.555	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Purmamarca	Casita de Purmamarca	Villa entera, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 150m²	9,3	Precio $ 576.697	+ $ 121.106 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Maimará	Finca La Candelaria	Casa o chalet entero, 3 dormitorios, 3 baños, 200m²	NA	Precio $ 732.564	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Maimará	Dormir con llamas	Chalet de montaña entero, 1 dormitorio, 1 baño, 20m²	10	Precio $ 131.721	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Maimará	Ayrampo en Flor		NA	Precio $ 86.217	+ $ 18.106 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Maimará	JN ALQUILERES	Casa o chalet entero, 2 dormitorios, 1 baño	NA	Precio $ 251.467	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Maimará	El Balcón de Sumaj		8,9	Precio $ 146.513	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	El Shaddai		8,8	Precio $ 140.878	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Tilcara Rustica Hostel		7,7	Precio $ 135.595	+ $ 28.475 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Tierra Andina Hostal y Cabañas		7,8	Precio $ 211.316	+ $ 44.007 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	El Ensueño	Casa o chalet entero, 3 dormitorios, 1 baño, 1 cocina, 150m²	NA	Precio $ 478.984	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Hospedaje Fortaleza Indigena		6,7	Precio $ 119.746	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	El Convento de Tilcara		8,4	Precio $ 283.277	+ $ 59.488 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Cabañas Santa Catalina	Apartamento privado, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	7,9	Precio $ 212.444	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Hosteria Tia Maria		NA	Precio original $ 319.511. Precio actual $ 255.608.	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	La Quebrada Enigmática. Arte, mística e historia	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	9,3	Precio original $ 478.984. Precio actual $ 407.136.	+ $ 85.499 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Tierra Andina Hostel		8,1	Precio $ 241.253	+ $ 50.663 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	Tierra Andina House		7,2	Precio $ 203.568	+ $ 42.749 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
Tilcara	El Sueñero	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 56m²	9,4	Precio $ 108.729	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	San Cayetano	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño	NA	Precio $ 41.700	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Independencia 734, Dpto 11	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño	9,0	Precio $ 107.771	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Menli		9,4	Precio $ 95.853	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Nieva 4M	Apartamento entero, 2 dormitorios, 2 baños, 80m²	10	Precio $ 122.141	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Laitale	Apartamento entero, 4 dormitorios, 1 baño, 1 cocina, 14m²	9,7	Precio $ 95.797	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Caminos Hostal		9,3	Precio $ 142.850	+ $ 29.998 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	EDIFICIO ALTOS DE NIEVA	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 70m²	8,9	Precio $ 114.956	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Los Altos de Nieva	Apartamento entero, 1 dormitorio, 1 baño, 28m²	8,9	Precio $ 98.614	+ $ 20.709 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Terraza de los Perales	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 60m²	10	Precio $ 124.536	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	La Hiedra	Apartamento entero, 2 dormitorios, 1 baño	9,2	Precio $ 75.454	+ $ 15.845 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Departamento Colibrí	Apartamento entero, 1 dormitorio, 1 baño	8,6	Precio $ 95.797	+ $ 9.580 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Alq Toba- Hermoso Duplex en Bajo la Viña	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 150m²	9,0	Precio $ 140.878	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Terraza de los Perales 3	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 50m²	9,5	Precio $ 119.746	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Verde Limón - Casa compartida		9,6	Precio $ 71.848	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	HOSPEDAJE TEMPORAL JUJUY	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	10	Precio $ 109.337	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Dpto Garden	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 25m²	9,4	Precio $ 167.644	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Murguía Apart	Apartamento entero, 3 dormitorios, 3 baños, 95m²	NA	Precio original $ 124.536. Precio actual $ 99.629.	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Departamento Balcarce Jujuy 4B	Apartamento entero, 3 dormitorios, 1 sala de estar, 3 baños, 1 cocina, 80m²	9,9	Precio $ 216.811	+ $ 45.530 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Munaska C	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 41m²	NA	Precio $ 162.742	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Loft del Norte	Casa o chalet entero, 2 dormitorios, 1 baño	5,5	Precio $ 88.556	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Casa amplia en ubicación tranquila de la ciudad	Apartamento entero, 2 dormitorios, 3 baños, 1 cocina, 180m²	10	Precio $ 193.989	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Departamento Colonial	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños, 74m²	9,9	Precio $ 114.956	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	El Carnaval Apart Jujuy	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 70m²	10	Precio $ 223.150	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Departamento VIP	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 80m²	NA	Precio $ 239.492	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Alma de Nieva	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 450m²	9,8	Precio $ 180.323	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Monoambiente San Martin	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 43m²	NA	Precio $ 211.316	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Casa Los Perales	Casa o chalet entero, 3 dormitorios, 2 baños, 150m²	10	Precio $ 191.594	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	La reina mora	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño	9,0	Precio $ 113.773	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Howard Johnson Plaza Jujuy		8,8	Precio $ 537.476	+ $ 112.870 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Nieva 4M	Apartamento entero, 2 dormitorios, 2 baños, 80m²	10	Precio $ 122.141	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Dptos La Viña Jujuy	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 80m²	9,7	Precio $ 161.671	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	reina mora	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño	NA	Precio $ 124.536	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	El Norte Jujeño	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	10	Precio $ 115.520	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	SOYSOL.DEPARTAMENTOS	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina	9,6	Precio $ 154.965	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	El Arribo Hotel		9,2	Precio original $ 446.788. Precio actual $ 312.752.	+ $ 65.678 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Laitale	Apartamento entero, 4 dormitorios, 1 baño, 1 cocina, 14m²	9,7	Precio $ 95.797	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	El Cerquero, Casa de Huéspedes		9,0	Precio $ 197.229	+ $ 41.418 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	La Rosa Apart	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	8,5	Precio $ 107.067	+ $ 22.484 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Temporario Edificio Lima	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,5	Precio $ 182.014	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Los Tarcos Guest House		9,2	Precio $ 219.769	+ $ 46.152 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	We make you feel at home		9,9	Precio $ 70.439	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	El Ceibo 108		8,8	Precio $ 135.243	+ $ 28.401 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Departamento Centro 3	Apartamento entero, 2 dormitorios, 1 baño	8,5	Precio $ 112.082	+ $ 23.537 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	EN REYES JUJUY	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 30m²	7,5	Precio $ 160.460	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Departamento bien ubicado en San Salvador de Jujuy	Apartamento entero, 2 dormitorios, 2 baños, 90m²	NA	Precio $ 92.219	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Departamento Centro Jujuy 2	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina	7,9	Precio $ 76.074	+ $ 15.976 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Departamento Microcentro Jujuy	Apartamento entero, 2 dormitorios, 1 baño, 50m²	7,9	Precio $ 157.783	+ $ 33.134 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Los mandalas	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 90m²	8,0	Precio $ 114.956	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Alojamiento SK	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina	9,7	Precio $ 90.162	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Golden Apart Jujuy	Apartamento entero, 3 dormitorios, 1 baño, 1 cocina, 62m²	8,8	Precio $ 258.651	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	CIELO DE JUJUY	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	8,3	Precio $ 108.634	+ $ 10.863 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	En el Taller	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,5	Precio $ 197.229	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Departamento Libertad	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 90m²	9,0	Precio $ 140.878	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Edificio terraza de los perales	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 58m²	9,0	Precio $ 126.790	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	EDIFICIO ALTOS DE NIEVA	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 70m²	8,9	Precio $ 114.956	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Departamento Ciro	Apartamento entero, 4 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 90m²	9,2	Precio $ 157.783	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Moderna casa de 2 habitaciones con jardín en barrio privado	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 70m²	9,5	Precio $ 228.222	+ $ 47.927 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Central Apart	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 70m²	9,0	Precio $ 123.404	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Casa moderna con amplio jardín en barrio cerrado	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 70m²	NA	Precio $ 162.855	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Casa La Reinamora	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina	NA	Precio $ 134.116	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Los Altos de Nieva	Apartamento entero, 1 dormitorio, 1 baño, 28m²	8,9	Precio $ 98.614	+ $ 20.709 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Locación Jujuy	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina	9,8	Precio $ 213.740	+ $ 44.885 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	19 de Abril Apart	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños, 45m²	NA	Precio $ 180.662	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	DESCANSO LOS ALISOS	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 60m²	9,5	Precio $ 203.568	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Depto El Ceibo 108	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 62m²	9,4	Precio $ 163.418	+ $ 34.318 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	El Rancho de Juanchi	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 14m²	9,4	Precio $ 189.199	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Departamento céntrico frente al Parque	Apartamento entero, 1 dormitorio, 1 baño, 30m²	9,0	Precio $ 163.277	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	CasaBlanca alq. Deptos	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	NA	Precio $ 197.229	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Las jujeñitas	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina	9,0	Precio $ 166.912	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	SOYSOL.DEPARTAMENTOS B° CIudad de Nieva	Apartamento entero, 3 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 70m²	9,4	Precio $ 167.644	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Apart Plaza	Apartamento entero, 1 dormitorio, 1 baño, 50m²	NA	Precio $ 240.901	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Casa Algarroble	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 120m²	NA	Precio $ 256.397	+ $ 53.843 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Barrancas de Nieva B05	Apartamento entero, 2 dormitorios, 3 salas de estar, 1 baño, 1 cocina, 100m²	10	Precio $ 419.111	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
San Salvador de Jujuy	Flor de Paisaje	Apartamento entero, 2 dormitorios, 2 baños, 65m²	NA	Precio $ 134.116	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-10-15	2023-10-31
