localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
La Rioja	Las Rosas - bulnes 121	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 45m²	8,1	Precio original $ 197.229. Precio actual $ 137.356.	+ $ 28.845 de impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Lourdes 1	Apartamento entero, 1 dormitorio, 1 baño	6,0	Precio $ 95.797	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Departamentos Tierra Colorada	Apartamento entero, 1 dormitorio, 1 baño, 40m²	8,5	Precio $ 112.702	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	alojamientos del norte	Apartamento entero, 1 dormitorio, 1 baño	9,0	Precio $ 140.878	+ $ 29.584 de impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	DEPARTAMENTO CON COCHERA ( COMPLEJO FRENCH )	Apartamento entero, 1 dormitorio, 1 baño, 50m²	9,9	Precio $ 140.117	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	La Cabaña La Rioja	Chalet de montaña entero, 2 dormitorios, 2 baños, 1 cocina, 50m²	NA	Precio original $ 223.911. Precio actual $ 179.129.	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Departamentos Temporales Alberdi	Estudio entero, 1 baño, 1 cocina, 38m²	8,8	Precio $ 155.670	+ $ 32.691 de impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	MANTRA	Apartamento entero, 1 dormitorio, 1 baño, 25m²	9,3	Precio $ 228.266	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	LA MACARENA	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina	9,0	Precio original $ 207.935. Precio actual $ 139.328.	+ $ 29.259 de impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Vientos del Sur	Estudio entero, 1 baño, 60m²	8,5	Precio $ 207.372	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Cabañas Puertas del Sol	Apartamento entero, 1 dormitorio, 1 baño, 30m²	8,7	Precio $ 281.755	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	RM DEPARTAMENTOS	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina	9,8	Precio $ 275.416	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Suite Centro	Apartamento entero, 1 dormitorio, 1 baño, 35m²	7,6	Precio $ 169.053	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Chayerita - Suite en La Rioja	Suite privada	9,5	Precio $ 101.432	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Victoria Apart Hotel		8,7	Precio $ 160.601	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Decom Suites	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	9,5	Precio original $ 225.404. Precio actual $ 191.594.	+ $ 40.235 de impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Nidale Suites 2	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 50m²	9,8	Precio $ 179.478	+ $ 2.465 de impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Edificio Huayra	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	8,2	Precio $ 143.695	+ $ 30.176 de impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Nidale Suites 1	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 77m²	9,8	Precio $ 201.568	+ $ 3.346 de impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Nova I - Depto. Centro	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 47m²	9,8	Precio original $ 225.404. Precio actual $ 191.594.	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	DELFINA suites 1A	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 45m²	10	Precio $ 260.624	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Cerros Azules en La Rioja Alojamiento Temporario	Casa o chalet entero, 2 dormitorios, 2 salas de estar, 1 baño, 1 cocina, 100m²	NA	Precio $ 190.748	+ $ 40.057 de impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Casa Norte	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 60m²	6,8	Precio $ 14.148.005	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Casa de Piedra- céntrica		9,4	Precio $ 248.931	+ $ 52.275 de impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Sweet Apartments II	Apartamento entero, 2 dormitorios, 1 baño, 65m²	NA	Precio original $ 253.580. Precio actual $ 215.543.	+ $ 45.264 de impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Complejo Aguila Blanca		5,7	Precio $ 239.886	+ $ 50.376 de impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	COQUENA Departamentos	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	8,5	Precio $ 819.133	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Departamentos Tierra Colorada	Apartamento entero, 1 dormitorio, 1 baño, 40m²	8,5	Precio $ 112.702	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	alojamientos del norte	Apartamento entero, 1 dormitorio, 1 baño	9,0	Precio $ 140.878	+ $ 29.584 de impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	DEPARTAMENTO CON COCHERA ( COMPLEJO FRENCH )	Apartamento entero, 1 dormitorio, 1 baño, 50m²	9,9	Precio $ 140.117	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	La Cabaña La Rioja	Chalet de montaña entero, 2 dormitorios, 2 baños, 1 cocina, 50m²	NA	Precio original $ 223.911. Precio actual $ 179.129.	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Departamentos Temporales Alberdi	Estudio entero, 1 baño, 1 cocina, 38m²	8,8	Precio $ 155.670	+ $ 32.691 de impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	MANTRA	Apartamento entero, 1 dormitorio, 1 baño, 25m²	9,3	Precio $ 228.266	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	LA MACARENA	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina	9,0	Precio original $ 207.935. Precio actual $ 139.328.	+ $ 29.259 de impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Vientos del Sur	Estudio entero, 1 baño, 60m²	8,5	Precio $ 207.372	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	Cabañas Puertas del Sol	Apartamento entero, 1 dormitorio, 1 baño, 30m²	8,7	Precio $ 281.755	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
La Rioja	RM DEPARTAMENTOS	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina	9,8	Precio $ 275.416	Incluye impuestos y cargos	16 noches, 2 adultos	La Rioja	2023-1-15	2023-1-31
