localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Calilegua	Benitez Hostería		8,2	Precio $ 110.941	+ $ 23.298 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Libertador General San Martín	Hospedaje Turisticos.		7,1	Precio $ 72.901	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Libertador General San Martín	Depto centro	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 24m²	10	Precio $ 14.289.221	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Libertador General San Martín	Altos de Ledesma	Apartamento entero, 1 dormitorio, 1 baño	8,3	Precio $ 64.124	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Maimará	Finca La Candelaria	Casa o chalet entero, 3 dormitorios, 3 baños, 200m²	NA	Precio $ 640.993	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	El Sueñero	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 56m²	9,4	Precio $ 95.138	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	El Convento de Tilcara		8,4	Precio $ 247.867	+ $ 52.052 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	flor del tilcara		NA	Precio $ 80.149	+ $ 16.831 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	Cabaña Paloma	Apartamento entero, 1 dormitorio, 1 baño	8,0	Precio $ 75.440	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Huacalera	Cabañas Tierra Hermosa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	8,6	Precio $ 117.351	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Huacalera	Hosteria la granja		7,8	Precio $ 110.941	+ $ 25.059 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	flor del tilcara		NA	Precio $ 80.149	+ $ 16.831 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	El Shaddai		8,8	Precio $ 123.268	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	Tilcara Rustica Hostel		7,7	Precio $ 119.746	+ $ 25.147 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	Tierra Andina Hostal y Cabañas		7,8	Precio $ 205.681	+ $ 42.823 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	El Sueñero	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 56m²	9,4	Precio $ 95.138	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	El Ensueño	Casa o chalet entero, 3 dormitorios, 1 baño, 1 cocina, 150m²	NA	Precio $ 419.111	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	Hospedaje Fortaleza Indigena		6,7	Precio $ 104.778	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	Cabaña Paloma	Apartamento entero, 1 dormitorio, 1 baño	8,0	Precio $ 75.440	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	El Convento de Tilcara		8,4	Precio $ 247.867	+ $ 52.052 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	Cabañas Santa Catalina	Apartamento privado, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	7,9	Precio $ 185.888	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	Hosteria Tia Maria		NA	Precio original $ 279.572. Precio actual $ 223.657.	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	La Quebrada Enigmática. Arte, mística e historia	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	9,3	Precio original $ 419.111. Precio actual $ 356.244.	+ $ 74.811 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	Tierra Andina Hostel		8,1	Precio $ 250.058	+ $ 52.512 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
Tilcara	Tierra Andina House		7,2	Precio $ 208.650	+ $ 43.817 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-10-1	2023-10-15
