localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Tilcara	Villa del Cielo		8,9	Precio $ 502.961	+ $ 105.622 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-5-15	2023-5-31
Tilcara	Las Marías Hotel Boutique		9,5	Precio $ 625.497	+ $ 131.354 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-5-15	2023-5-31
Tilcara	Departamento UNO TILCARA	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	8,5	Precio $ 197.229	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-5-15	2023-5-31
Tilcara	Hotel El Reposo Del Diablo		8,7	Precio $ 405.446	+ $ 85.144 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-5-15	2023-5-31
Tilcara	Hostal Antigua Tilcara		9,2	Precio $ 415.307	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-5-15	2023-5-31
Tilcara	flor del tilcara		NA	Precio $ 91.599	+ $ 19.236 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-5-15	2023-5-31
Tilcara	Cabañas Violeta Tilcara		9,0	Precio original $ 169.053. Precio actual $ 143.695.	+ $ 30.176 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-5-15	2023-5-31
Tilcara	El Shaddai		8,8	Precio $ 169.053	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-5-15	2023-5-31
Tilcara	LOS LILOS - Otros Aires	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 21m²	8,6	Precio $ 228.222	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-5-15	2023-5-31
Tilcara	Tierra Andina Hostal y Cabañas		7,8	Precio $ 202.864	+ $ 42.232 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-5-15	2023-5-31
Tilcara	Tinku	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	9,6	Precio $ 307.001	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-5-15	2023-5-31
Tilcara	Hotel Norte Rupestre		7,6	Precio $ 298.661	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-5-15	2023-5-31
