localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Santa Rosa	Jade	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño	8,8	Precio original $ 113.341. Precio actual $ 102.007.	+ $ 10.201 de impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Hostel Don Manuel		9,0	Precio $ 80.598	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Dpto, Centeno Centrico 2	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 60m²	9,1	Precio $ 113.662	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	CENTENO CASI 9 DE JULIO	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	8,7	Precio $ 66.116	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Departamento Urquiza	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 90m²	9,5	Precio $ 142.528	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	La catamarca	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 99.711	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Unit Santa Rosa		8,7	Precio $ 352.345	+ $ 73.992 de impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Casa Marques	Casa o chalet entero, 2 dormitorios, 1 baño, 120m²	9,8	Precio $ 160.011	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	La Quinta Departamento	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	10	Precio $ 178.407	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Andoli 3	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	8,8	Precio $ 140.750	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Las Acacias De Santa Rosa	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 80m²	9,2	Precio $ 268.537	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Tati	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños, 85m²	10	Precio $ 314.836	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Departamento en Santa Rosa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,2	Precio $ 178.407	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Sol del Este	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 100m²	9,5	Precio $ 143.220	+ $ 30.076 de impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	"""Los Abrojos"" 2"	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,1	Precio $ 182.605	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Departamento en pleno centro de Santa Rosa La Pampa	Apartamento entero, 1 dormitorio, 1 baño, 75m²	NA	Precio $ 180.506	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	M.Pascual	Casa o chalet entero, 2 dormitorios, 1 baño, 80m²	NA	Precio $ 167.913	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Hermoso departamento	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 61m²	9,8	Precio $ 168.950	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Departamento Pueyrredón	Apartamento entero, 2 dormitorios, 1 baño, 72m²	8,0	Precio $ 176.308	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Complejo Las Moras	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 60m²	9,2	Precio $ 135.812	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Departamento Falucho	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 43m²	10	Precio $ 142.726	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	"""Los Abrojos"" 1"	Apartamento entero, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,1	Precio $ 182.605	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Amplia casa! A mts RN 5 y 35	Casa o chalet entero, 1 dormitorio, 1 baño, 1 cocina, 90m²	NA	Precio original $ 113.341. Precio actual $ 90.673.	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Luisito	Apartamento entero, 1 dormitorio, 1 baño	8,4	Precio $ 222.238	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Toay	Casa quinta	Apartamento entero, 1 dormitorio, 1 baño, 74m²	NA	Precio $ 104.945	+ $ 10.495 de impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Sarah	Hotel Rural La Pampeana		9,5	Precio $ 530.901	+ $ 111.489 de impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Río Colorado	Postal Sur	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 30m²	8,6	Precio $ 222.238	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Toay	Casa quinta	Apartamento entero, 1 dormitorio, 1 baño, 74m²	NA	Precio $ 104.945	+ $ 10.495 de impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Unit Santa Rosa		8,7	Precio $ 352.345	+ $ 73.992 de impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Hostel Don Manuel		9,0	Precio $ 80.598	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	CENTENO CASI 9 DE JULIO	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	8,7	Precio $ 66.116	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Departamento Urquiza	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 90m²	9,5	Precio $ 142.528	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Jade	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño	8,8	Precio original $ 113.341. Precio actual $ 102.007.	+ $ 10.201 de impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Macachín	Las Catalpas	Apartamento privado, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 28m²	9,5	Precio $ 358.049	+ $ 35.805 de impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Dpto, Centeno Centrico 2	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 60m²	9,1	Precio $ 113.662	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Complejo Las Moras	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 60m²	9,2	Precio $ 135.812	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Sol del Este	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 100m²	9,5	Precio $ 143.220	+ $ 30.076 de impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Departamento en Santa Rosa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,2	Precio $ 178.407	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	"""Los Abrojos"" 2"	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,1	Precio $ 182.605	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Luisito	Apartamento entero, 1 dormitorio, 1 baño	8,4	Precio $ 222.238	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	La Quinta Departamento	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	10	Precio $ 178.407	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Casa Marques	Casa o chalet entero, 2 dormitorios, 1 baño, 120m²	9,8	Precio $ 160.011	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Andoli 3	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	8,8	Precio $ 140.750	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	Las Acacias De Santa Rosa	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 80m²	9,2	Precio $ 268.537	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
Santa Rosa	"""Los Abrojos"" 1"	Apartamento entero, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,1	Precio $ 182.605	Incluye impuestos y cargos	14 noches, 2 adultos	La Pampa	2023-10-1	2023-10-15
