localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Libertador General San Martín	Hosteria-Spa Posada del Sol		8,9	Precio $ 295.843	+ $ 62.127 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Posada Don Juan		8,9	Precio $ 271.189	+ $ 56.950 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	El Convento de Tilcara	2 camas en habitación compartida	8,4	Precio $ 89.197	+ $ 18.731 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Huacalera	Hotel Huacalera		8,5	Precio $ 610.176	+ $ 128.137 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Hostel Waira	2 camas en habitación compartida	7,9	Precio $ 79.244	+ $ 16.641 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Hostal Antigua Tilcara	2 camas en habitación compartida	9,2	Precio $ 191.770	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Villa del Cielo		8,9	Precio $ 425.595	+ $ 89.375 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	El Convento de Tilcara	2 camas en habitación compartida	8,4	Precio $ 89.197	+ $ 18.731 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Tierra Andina Hostel	2 camas en habitación compartida	8,1	Precio original $ 118.337. Precio actual $ 94.670.	+ $ 19.881 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Patio Chikan		7,3	Precio $ 189.833	+ $ 39.865 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Tinku	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	9,5	Precio original $ 321.247. Precio actual $ 289.121.	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Tilcara Rustica Hostel		7,7	Precio $ 190.185	+ $ 39.939 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Alas del Alma		8,1	Precio $ 345.150	+ $ 72.482 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	San Silvestre - casa con patio y parrilla	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 100m²	8,3	Precio $ 240.989	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Hospedaje Fortaleza Indigena		6,7	Precio $ 167.644	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Cerro Negro Hostal	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño	7,8	Precio $ 461.691	+ $ 96.955 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Tilcara Hostal Niña Coya		8,9	Precio $ 229.278	+ $ 48.148 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	El Farolito Hostel		7,9	Precio $ 258.863	+ $ 54.361 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Hosteria Tia Maria		NA	Precio original $ 279.572. Precio actual $ 223.657.	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	CASA ATELIER		8,7	Precio $ 293.378	+ $ 61.609 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Hotel El Jardin		8,2	Precio $ 142.991	+ $ 30.028 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Alojamiento El Cardon Tilcara		7,9	Precio $ 140.525	+ $ 29.510 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Posada Don Juan		8,9	Precio $ 271.189	+ $ 56.950 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	La Casa de Fede		6,8	Precio $ 155.071	+ $ 32.565 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Hostería el Sol Naciente		7,5	Precio $ 179.971	+ $ 37.794 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Gustavito Servicio de Alojamiento	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 26m²	8,0	Precio $ 419.111	+ $ 88.013 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Casona Inkill Huasi II	Casa o chalet entero, 3 dormitorios, 1 baño, 100m²	NA	Precio $ 500.838	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Maimará	La casa del pintor	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 390m²	5,5	Precio original $ 554.706. Precio actual $ 424.350.	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Maimará	Hosteria Maimará		9,2	Precio original $ 517.725. Precio actual $ 414.180.	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Huacalera	Hotel Huacalera		8,5	Precio $ 610.176	+ $ 128.137 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Purmamarca	Del Amauta Hosteria		8,0	Precio $ 394.457	+ $ 82.836 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Purmamarca	samaywasi		7,7	Precio $ 355.012	+ $ 74.552 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Purmamarca	Hostería Aguas Coloradas		8,1	Precio $ 640.993	+ $ 134.609 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Purmamarca	Casita de Purmamarca	Villa entera, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 150m²	9,3	Precio $ 540.653	+ $ 113.537 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Patio Chikan		7,3	Precio $ 189.833	+ $ 39.865 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Tinku	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	9,5	Precio original $ 321.247. Precio actual $ 289.121.	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Tilcara Rustica Hostel		7,7	Precio $ 190.185	+ $ 39.939 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Alas del Alma		8,1	Precio $ 345.150	+ $ 72.482 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	San Silvestre - casa con patio y parrilla	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 100m²	8,3	Precio $ 240.989	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Hospedaje Fortaleza Indigena		6,7	Precio $ 167.644	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Cerro Negro Hostal	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño	7,8	Precio $ 461.691	+ $ 96.955 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
Tilcara	Tilcara Hostal Niña Coya		8,9	Precio $ 229.278	+ $ 48.148 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-1-1	2023-1-15
