localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Paraná	Paraná Confort	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 42m²	9,9	Precio original $ 185.198. Precio actual $ 158.344.	+ $ 1.940 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Casa México	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina	9,7	Precio $ 83.956	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	E Carbó 916	Apartamento entero, 2 dormitorios, 1 baño, 58m²	10	Precio $ 82.494	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamento moderno totalmente equipado en centro de Paraná	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 38m²	8,9	Precio $ 60.498	+ $ 12.705 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamento cómodo, muy iluminado y bien ubicado.	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	9,2	Precio $ 98.772	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Hermoso departamento cerca del parque y centro	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina	9,9	Precio $ 148.158	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamento Uruguay	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	9,4	Precio original $ 128.757. Precio actual $ 115.881.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Alameda belle view	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 40m²	NA	Precio $ 157.418	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	MODERNO DEPTO ZONA PARQUE CON YACUZZI (leer)	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina, 70m²	NA	Precio $ 137.688	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamento en pleno centro de la cuidad de Paraná	Apartamento entero, 1 dormitorio, 1 baño, 35m²	NA	Precio $ 128.404	+ $ 2.646 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Familiar 10 camas 3 hab 1,5 baños, excelente	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 90m²	NA	Precio $ 146.924	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Patagonia Apart	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,7	Precio $ 177.197	+ $ 37.211 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Monoambiente La Pitota	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 28m²	9,3	Precio $ 88.895	+ $ 18.668 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Precioso departamento en Paraná. Zona Centro	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	9,7	Precio $ 96.550	+ $ 20.275 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamentos Fleming, luminosos p hasta 4 personas	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 43m²	9,5	Precio $ 160.505	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamento Good Vibes	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 70m²	10	Precio $ 151.640	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamento Zona Parque/Centro	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 11m²	9,5	Precio original $ 143.714. Precio actual $ 129.342.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	La casita	Apartamento entero, 3 dormitorios, 1 baño, 45m²	9,4	Precio $ 93.710	+ $ 24.693 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Depto.Parque Urquiza	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños	9,0	Precio original $ 296.317. Precio actual $ 237.053.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamento Corrientes	Apartamento entero, 1 dormitorio, 1 baño, 10m²	9,1	Precio original $ 123.465. Precio actual $ 111.119.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Patagonia Apart Dpto 3	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,4	Precio $ 186.803	+ $ 39.229 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Casa sustentable	Casa o chalet entero, 2 dormitorios, 1 baño, 200m²	NA	Precio $ 117.539	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Las Casuarinas II	Apartamento entero, 3 dormitorios, 1 baño, 1 cocina, 65m²	8,7	Precio $ 125.935	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Alquilo departamento en Paraná para 5 personas	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina	8,2	Precio $ 103.711	+ $ 1.235 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Alojamiento en Paraná	Apartamento entero, 2 dormitorios, 1 baño	8,9	Precio $ 86.426	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamento Completamente Amoblado Hasta para 5 Personas	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 10m²	8,1	Precio $ 103.711	+ $ 1.235 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamento Amoblado Hasta Para 5 Personas	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 12m²	7,0	Precio $ 103.711	+ $ 1.235 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	La Cloty		10	Precio $ 62.967	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Parana super mono	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 32m²	8,8	Precio $ 130.132	+ $ 27.328 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamento moderno totalmente equipado en centro de Paraná	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 38m²	8,9	Precio $ 60.498	+ $ 12.705 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamento practico, con buena iluminación y ubicación.	Apartamento entero, 1 dormitorio, 1 baño, 36m²	8,0	Precio $ 83.956	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamento Alvear	Apartamento entero, 1 dormitorio, 1 baño	9,0	Precio original $ 128.757. Precio actual $ 115.881.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Amplia Casa 2 Dormitorios Hasta 8 Personas	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina	8,6	Precio $ 180.259	+ $ 40.324 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamento Temporario Apart Teatro	Apartamento entero, 1 dormitorio, 1 baño, 62m²	NA	Precio original $ 90.080. Precio actual $ 85.586.	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamentos Fleming, luminosos p hasta 4 personas	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 43m²	9,5	Precio $ 160.505	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Departamento cómodo, muy iluminado y bien ubicado.	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	9,2	Precio $ 98.772	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Posta Batata	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	9,0	Precio $ 148.158	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Patagonia Apart Dpto 1	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	9,6	Precio $ 160.505	+ $ 33.706 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Experiencia Huss	Casa o chalet entero, 1 dormitorio, 1 baño, 42m²	NA	Precio $ 493.244	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	BALCÓN AL RíO PARANÁ	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 50m²	9,7	Precio $ 209.891	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Apart ciudad de Parana, Entre Rios	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	8,9	Precio $ 137.653	+ $ 28.907 de impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Alameda	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 43m²	NA	Precio $ 75.561	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
Paraná	Depto. Céntrico Paraná	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 115.440	Incluye impuestos y cargos	14 noches, 2 adultos	Entre Rios	2023-5-1	2023-5-15
