localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Calilegua	Benitez Hostería		8,2	Precio $ 112.545	+ $ 23.635 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Libertador General San Martín	Hospedaje Turisticos.		7,2	Precio $ 73.955	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Libertador General San Martín	Depto centro	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 24m²	10	Precio $ 14.495.860	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Libertador General San Martín	Altos de Ledesma	Apartamento entero, 1 dormitorio, 1 baño	8,3	Precio $ 65.051	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Maimará	Finca La Candelaria	Casa o chalet entero, 3 dormitorios, 3 baños, 200m²	NA	Precio $ 650.263	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Tilcara	El Sueñero	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 56m²	9,4	Precio $ 96.514	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Tilcara	El Convento de Tilcara		8,4	Precio $ 248.500	+ $ 52.185 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Tilcara	flor del tilcara		10	Precio $ 80.357	+ $ 16.875 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Tilcara	Cabaña Carmela	Apartamento entero, 1 dormitorio, 1 baño	9,0	Precio $ 93.538	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Tilcara	Cabaña Paloma	Apartamento entero, 1 dormitorio, 1 baño	8,0	Precio $ 76.531	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Tilcara	Casa Pachamama	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 60m²	NA	Precio $ 233.845	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Huacalera	CabañaPerchel Tilcara Quebrada de Humahuaca	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 45m²	NA	Precio $ 101.716	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Huacalera	Hosteria la granja		7,8	Precio $ 112.545	+ $ 25.421 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Tilcara	Departamento UNO TILCARA	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	8,4	Precio $ 98.083	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Tilcara	Tilcara Mistica Hostel		7,9	Precio $ 90.437	+ $ 18.992 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Tilcara	Hospedaje Fortaleza Indigena		6,7	Precio $ 61.650	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Tilcara	El Shaddai		8,2	Precio $ 125.051	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Tilcara	Cabaña Paloma	Apartamento entero, 1 dormitorio, 1 baño	8,0	Precio $ 76.531	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Tilcara	Casa de Barro Tilcara	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 120m²	9,0	Precio $ 225.091	Incluye impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
Tilcara	flor del tilcara		10	Precio $ 80.357	+ $ 16.875 de impuestos y cargos	14 noches, 2 adultos	Jujuy	2023-12-1	2023-12-15
