localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Santa Rosa	Departamento santa fe	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	9,0	Precio $ 81.558	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	Jade	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño	8,8	Precio original $ 129.533. Precio actual $ 116.579.	+ $ 11.658 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	Hostel Don Manuel		9,0	Precio $ 92.112	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	Cabaña con pileta Sarita Estancia las Malvinas	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 70m²	9,1	Precio $ 165.091	+ $ 36.433 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	Cabaña con pileta Olga Estancia las Malvinas	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 70m²	8,5	Precio $ 177.790	+ $ 39.100 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	Departamento Urquiza	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 90m²	9,5	Precio $ 162.890	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	Unit Santa Rosa		8,7	Precio $ 335.882	+ $ 70.535 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	La Quinta Departamento	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	10	Precio $ 203.894	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	Departamento Moreno 2	Apartamento entero, 3 dormitorios, 1 baño, 75m²	9,2	Precio $ 163.115	+ $ 34.254 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	Tati	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños, 85m²	10	Precio $ 359.813	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	Casa Quinta con pileta	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 2 baños, 1 cocina, 130m²	8,8	Precio $ 177.790	+ $ 39.100 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	Departamento en Santa Rosa	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,2	Precio $ 203.894	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	"""Los Abrojos"" 2"	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,1	Precio $ 208.692	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	Cabaña con pileta La Nena Estancia las Malvinas	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 70m²	9,4	Precio $ 177.790	+ $ 39.100 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	La catamarca	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 113.955	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	Sol del Este	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 100m²	9,5	Precio $ 163.680	+ $ 34.373 de impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	Complejo Las Moras	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 60m²	9,2	Precio $ 155.213	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
Santa Rosa	Departamento en pleno centro de Santa Rosa La Pampa	Apartamento entero, 1 dormitorio, 1 baño, 75m²	NA	Precio $ 206.293	Incluye impuestos y cargos	16 noches, 2 adultos	La Pampa	2023-7-15	2023-7-31
