localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Paraná	"Apartament Avenida del Mate Gigante ""Nuez de la Isla II"""	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	8,4	Precio $ 89.036	+ $ 18.698 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Hotel Coé Verá		8,8	Precio $ 132.637	+ $ 27.854 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Familiar 10 camas 3 hab 1,5 baños, excelente	Apartamento entero, 3 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 90m²	NA	Precio original $ 167.913. Precio actual $ 134.330.	Incluye impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Howard Johnson Plaza Resort & Casino Mayorazgo		8,6	Precio $ 409.199	+ $ 85.932 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamento en pleno centro de la cuidad de Paraná	Apartamento entero, 1 dormitorio, 1 baño, 35m²	NA	Precio $ 146.747	+ $ 2.646 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamento Peatonal	Apartamento entero, 1 dormitorio, 1 baño, 26m²	9,0	Precio original $ 121.349. Precio actual $ 103.146.	+ $ 21.661 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamento Uruguay	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	9,4	Precio original $ 149.569. Precio actual $ 134.612.	Incluye impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	E Carbó 916	Apartamento entero, 2 dormitorios, 1 baño, 58m²	10	Precio $ 128.568	Incluye impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamentos Victoria	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	9,0	Precio $ 141.103	+ $ 29.632 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Gran Hotel Parana		7,7	Precio $ 234.231	+ $ 49.189 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamento Rioja	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 49m²	10	Precio $ 126.993	+ $ 26.669 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	AP138 Departamento micro centro Parana 3b	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 35m²	9,3	Precio original $ 207.422. Precio actual $ 176.323.	+ $ 37.028 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Providencia alquiler temporario-turístico	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 35m²	9,7	Precio $ 107.238	+ $ 22.520 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamentos Fleming, luminosos p hasta 4 personas	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 43m²	9,5	Precio $ 181.021	Incluye impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamento Zona Parque/Centro	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 11m²	9,5	Precio original $ 164.244. Precio actual $ 147.820.	Incluye impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Pasaje Misiones	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 38m²	9,9	Precio original $ 169.368. Precio actual $ 125.185.	+ $ 26.289 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	departamento acosta 2	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 35m²	9,3	Precio $ 79.526	+ $ 17.582 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	MODERNO DEPTO ZONA PARQUE CON YACUZZI (leer)	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina, 70m²	NA	Precio $ 276.606	Incluye impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamento Corrientes	Apartamento entero, 1 dormitorio, 1 baño, 10m²	9,1	Precio original $ 149.569. Precio actual $ 134.612.	Incluye impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Casa sustentable	Casa o chalet entero, 2 dormitorios, 1 baño, 200m²	NA	Precio $ 134.330	Incluye impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamento Peatonal II	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	8,7	Precio original $ 141.103. Precio actual $ 123.465.	+ $ 25.928 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Parana Suite Urquiza	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 33m²	8,8	Precio $ 179.907	+ $ 37.780 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamento Completamente Amoblado Hasta para 5 Personas	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 10m²	8,1	Precio $ 118.527	+ $ 1.235 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Depto Microcentro	Apartamento entero, 1 dormitorio, 1 baño	9,0	Precio $ 155.919	+ $ 32.743 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamento amplio dos dormitorios	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 70m²	9,5	Precio $ 155.213	+ $ 35.241 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Amplio,cómodo,moderno y céntrico monoambiente.	Apartamento entero, 1 baño, 1 cocina	9,5	Precio original $ 156.625. Precio actual $ 153.492.	+ $ 32.233 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Echague y Cura A Montiel	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 45m²	8,9	Precio $ 136.165	+ $ 28.595 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamento luminoso de buena ubicación en Paraná	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 cocina, 40m²	9,5	Precio $ 173.204	+ $ 36.373 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Frente al Río	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	8,7	Precio $ 169.324	+ $ 35.558 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamento Peatonal	Apartamento entero, 1 dormitorio, 1 baño, 26m²	9,0	Precio original $ 121.349. Precio actual $ 103.146.	+ $ 21.661 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	departamento Piedrabuena	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 35m²	7,3	Precio $ 119.938	+ $ 26.069 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Moreno Suites	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 32m²	8,4	Precio $ 174.615	+ $ 36.669 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Maran Suites & Towers	Suite privada	8,6	Precio $ 559.164	+ $ 117.424 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Las Cañas	Apartamento entero, 3 dormitorios, 2 baños, 90m²	NA	Precio $ 282.206	Incluye impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamentos Carbó	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 10m²	8,8	Precio $ 112.883	+ $ 23.705 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamento Uruguay	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	9,4	Precio original $ 149.569. Precio actual $ 134.612.	Incluye impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	DEPARTAMENTO ACOSTA 1	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 25m²	8,6	Precio $ 88.754	+ $ 882 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Habitación con baño privado hasta 4 personas		8,2	Precio $ 98.772	+ $ 8.466 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	La Cloty		10	Precio $ 98.772	Incluye impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Confortable estudio con vista al Rio Parana.	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	10	Precio $ 143.925	+ $ 30.224 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Complejo TIBETH	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 60m²	9,6	Precio original $ 212.078. Precio actual $ 176.732.	+ $ 37.114 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	HABITACIÓN DOBLE INDEPENDIENTE CON BAÑO PRIVADO en CASA PARTICULAR	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 15m²	8,8	Precio $ 129.871	+ $ 33.767 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamentos Tribunales	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	8,2	Precio $ 180.612	+ $ 37.929 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	AP138 Departamento micro Centro Paraná	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 25m²	9,6	Precio original $ 183.434. Precio actual $ 155.919.	+ $ 32.743 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Amplio departamento de dos habitaciones		9,3	Precio original $ 141.103. Precio actual $ 119.938.	+ $ 25.187 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamento a 2 cuadras de la Peatonal	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	9,4	Precio $ 132.073	+ $ 29.323 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Amplio Departamento en el corazón de Paraná	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina	9,6	Precio $ 179.907	+ $ 37.780 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Experiencia Huss	Casa o chalet entero, 1 dormitorio, 1 baño, 42m²	NA	Precio $ 563.707	Incluye impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	Departamento completo 2 Habitaciones	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 80m²	9,2	Precio $ 262.452	+ $ 55.115 de impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
Paraná	BALCÓN AL RíO PARANÁ	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 50m²	9,7	Precio $ 251.869	Incluye impuestos y cargos	16 noches, 2 adultos	Entre Rios	2023-1-15	2023-1-31
