localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Calilegua	Benitez Hostería		8,2	Precio $ 128.488	+ $ 26.982 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
Libertador General San Martín	Hosteria-Spa Posada del Sol		8,9	Precio $ 285.528	+ $ 59.961 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
Libertador General San Martín	Hospedaje El Turista.	Apartamento entero, 1 dormitorio, 1 baño, 38m²	8,5	Precio $ 205.580	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
Libertador General San Martín	Hospedaje Turisticos.		7,2	Precio $ 84.945	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
Tilcara	Milfreda	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 120m²	8,8	Precio $ 436.858	+ $ 91.740 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
Tilcara	La Hoyada	Apartamento entero, 1 dormitorio, 1 baño, 28m²	8,9	Precio $ 278.390	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
Tilcara	BELLA VISTA TILCARA		8,0	Precio $ 256.975	+ $ 53.965 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
Tilcara	El Valle	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 18m²	8,9	Precio $ 256.975	+ $ 53.965 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
Tilcara	El Convento de Tilcara		8,4	Precio $ 211.585	+ $ 44.433 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
Tilcara	flor del tilcara		10	Precio $ 91.740	+ $ 19.265 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
Huacalera	CabañaPerchel Tilcara Quebrada de Humahuaca	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 45m²	NA	Precio $ 103.475	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
Huacalera	Hosteria la granja		7,8	Precio $ 128.488	+ $ 28.767 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
Huacalera	El Cardon Hospedaje		8,2	Precio $ 171.317	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Huayruro	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños, 1 cocina, 60m²	10	Precio $ 165.035	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	KUSI WASI	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 37m²	9,5	Precio $ 118.922	+ $ 24.974 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Departamento JUJUY	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	NA	Precio $ 185.650	+ $ 38.987 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Caminos Hostal		9,3	Precio $ 160.610	+ $ 33.728 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Departamento Maia	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 45m²	10	Precio $ 157.754	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Departamento Colibrí	Apartamento entero, 1 dormitorio, 1 baño	8,6	Precio $ 97.080	+ $ 9.708 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Patricias 381		6,6	Precio $ 119.922	+ $ 37.176 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Los Altos de Nieva	Apartamento entero, 1 dormitorio, 1 baño, 28m²	8,9	Precio $ 99.935	+ $ 20.986 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Home Sweet Home	Apartamento entero, 1 dormitorio, 1 baño, 122m²	NA	Precio $ 133.484	+ $ 28.032 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Apartamentos Centro	Apartamento entero, 1 dormitorio, 1 baño, 10m²	6,9	Precio $ 104.218	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Hostal Trinidad		NA	Precio $ 77.093	+ $ 16.189 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	CERROS del NORTE Departamentos	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 55m²	9,4	Precio $ 234.825	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Temporario Edificio Lima	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,5	Precio original $ 184.451. Precio actual $ 156.783.	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Edificio Giu	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	NA	Precio $ 167.034	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	HOSTEL JUJUY		8,7	Precio $ 94.224	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	El Arribo Hotel		9,2	Precio original $ 472.654. Precio actual $ 330.858.	+ $ 69.480 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Laitale	Apartamento entero, 4 dormitorios, 1 baño, 1 cocina, 14m²	9,7	Precio $ 126.203	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Howard Johnson Plaza Jujuy		8,8	Precio $ 332.069	+ $ 69.735 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	We make you feel at home		9,9	Precio $ 99.935	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	CERRO AMARILLO	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 60m²	10	Precio $ 180.597	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	El silencio - Lozano- Jujuy	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 42m²	9,7	Precio original $ 292.095. Precio actual $ 233.676.	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Casa amplia en ubicación tranquila de la ciudad	Apartamento entero, 2 dormitorios, 3 baños, 1 cocina, 180m²	10	Precio $ 196.586	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Casa Camino a Las Termas	Casa o chalet entero, 4 dormitorios, 2 baños, 1 cocina, 140m²	NA	Precio $ 399.739	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Alojamiento SK	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina	9,7	Precio $ 99.935	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Departamento - Edificio Costanera	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 30m²	9,4	Precio $ 199.870	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Gregorio I Hotel Boutique		8,1	Precio $ 296.949	+ $ 62.359 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Casa Los Perales	Casa o chalet entero, 3 dormitorios, 2 baños, 150m²	10	Precio $ 194.159	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	reina mora	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño	NA	Precio $ 122.465	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Los Tarcos Guest House		9,2	Precio $ 211.648	+ $ 44.446 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	HOSPEDAJE TEMPORAL JUJUY	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	10	Precio $ 109.215	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	San Salvador Downtown	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina, 85m²	10	Precio $ 199.870	+ $ 2.677 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	La reina mora	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño	9,0	Precio $ 115.296	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Tu lugar La Viña		9,9	Precio $ 113.926	+ $ 23.924 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Jujuy Downtown suite WIIFI	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 65m²	9,3	Precio $ 180.597	+ $ 37.925 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	L&B departamento premium céntrico II Jujuy	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 45m²	9,8	Precio $ 205.580	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Parque Hotel		8,2	Precio $ 224.140	+ $ 47.069 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	Jujuy-preyungas	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	9,3	Precio $ 162.751	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	LIVING HOUSE 2 - Departamento Moderno en Ciudad de Nieva.	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	NA	Precio $ 364.048	+ $ 76.450 de impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	CasaBlanca alq. Deptos	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 50m²	NA	Precio $ 199.870	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
San Salvador de Jujuy	El Norte Jujeño	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	10	Precio $ 117.067	Incluye impuestos y cargos	16 noches, 2 adultos	Jujuy	2023-3-15	2023-3-31
