localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Calilegua	Benitez Hostería		8,2	Precio $ 103.017	+ $ 21.634 de impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
Libertador General San Martín	Hosteria-Spa Posada del Sol		8,9	Precio $ 228.926	+ $ 48.075 de impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
Libertador General San Martín	Hospedaje Turisticos.		7,1	Precio $ 87.564	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
Tilcara	Tierra Andina Hostel		8,1	Precio original $ 591.686. Precio actual $ 473.349.	+ $ 99.403 de impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
Tilcara	Gustavito Servicio de Alojamiento	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 26m²	8,0	Precio $ 1.058.343	+ $ 222.252 de impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
Maimará	JN ALQUILERES	Casa o chalet entero, 2 dormitorios, 1 baño	NA	Precio $ 871.681	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
Maimará	JN ALQUILERES	Casa o chalet entero, 2 dormitorios, 1 baño	NA	Precio $ 871.681	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
Tilcara	Tierra Andina Hostel		8,1	Precio original $ 591.686. Precio actual $ 473.349.	+ $ 99.403 de impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
Tilcara	Gustavito Servicio de Alojamiento	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 26m²	8,0	Precio $ 1.058.343	+ $ 222.252 de impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	Murguía Apart	Apartamento entero, 3 dormitorios, 3 baños, 95m²	NA	Precio original $ 101.185. Precio actual $ 80.948.	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	Departamento Maia	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 45m²	10	Precio $ 275.592	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	Departamento VIP	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 80m²	NA	Precio $ 291.881	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	Patricias 381		6,7	Precio $ 144.224	+ $ 44.709 de impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	CERROS del NORTE Departamentos	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 55m²	9,4	Precio $ 458.028	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	PICHI HOUSE	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 180m²	10	Precio $ 781.871	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	Apartamentos Centro	Apartamento entero, 1 dormitorio, 1 baño, 10m²	6,9	Precio $ 256.609	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	Alma de Nieva	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 450m²	9,8	Precio $ 467.714	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	Apart jujuy Suite Premium	Suite privada	9,1	Precio $ 293.202	+ $ 61.572 de impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	Boho 270 Yellow	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 60m²	9,0	Precio $ 365.401	+ $ 76.734 de impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	LOS RULITOS Departamentos Temporarios	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 45m²	9,1	Precio $ 297.604	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	Edificio Giu, 2B-San Salvador de Jujuy, Argentina	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 186.223	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	Boho 270	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 60m²	8,9	Precio $ 328.861	+ $ 69.061 de impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	LIVING HOUSE 2 - Departamento Moderno en Ciudad de Nieva.	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	NA	Precio $ 291.881	+ $ 61.295 de impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	La Casa de Lulu		1,0	Precio $ 96.012	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	Apart Hotel Urku Wasi	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 50m²	8,5	Precio $ 226.285	+ $ 47.520 de impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	Apartamentos El Fortín	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	7,7	Precio $ 256.609	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	Apartamentos La Posta	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 36m²	7,6	Precio $ 256.609	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
San Salvador de Jujuy	Barrancas de Nieva B05	Apartamento entero, 2 dormitorios, 3 salas de estar, 1 baño, 1 cocina, 100m²	10	Precio $ 633.157	Incluye impuestos y cargos	13 noches, 2 adultos	Jujuy	2023-2-15	2023-2-28
