localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
La Rioja	Casa Alaniz Salinas	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 100m²	9,2	Precio $ 93.733	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-7-1	2023-7-15
La Rioja	Depto amoblado zona UNLaR	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,3	Precio $ 110.941	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-7-1	2023-7-15
La Rioja	Lourdes 1	Apartamento entero, 1 dormitorio, 1 baño	6,0	Precio $ 56.580	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-7-1	2023-7-15
La Rioja	White House - Hospedaje con Desayuno	Apartamento entero, 3 dormitorios, 1 sala de estar, 1 baño, 25m²	9,1	Precio $ 117.351	+ $ 24.644 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-7-1	2023-7-15
La Rioja	Vientos del Sur	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 54m²	8,5	Precio $ 80.247	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-7-1	2023-7-15
La Rioja	HUELLAS LOFTER	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	8,9	Precio $ 98.614	+ $ 20.709 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-7-1	2023-7-15
La Rioja	Umbrella	Apartamento entero, 1 dormitorio, 1 baño, 25m²	9,6	Precio $ 52.389	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-7-1	2023-7-15
La Rioja	Departamentos Tierra Colorada	Apartamento entero, 1 dormitorio, 1 baño, 40m²	8,5	Precio $ 97.628	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-7-1	2023-7-15
La Rioja	monoambiente huellas2	Apartamento entero, 1 dormitorio, 1 baño, 35m²	9,6	Precio $ 73.566	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-7-1	2023-7-15
La Rioja	Cerros Azules en La Rioja Alojamiento Temporario	Casa o chalet entero, 2 dormitorios, 2 salas de estar, 1 baño, 1 cocina, 100m²	NA	Precio $ 166.905	+ $ 35.050 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-7-1	2023-7-15
