localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
La Rioja	Habitación con oficina a la calle		8,2	Precio $ 97.804	+ $ 20.539 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-2-1	2023-2-15
La Rioja	La Cabaña La Rioja	Chalet de montaña entero, 2 dormitorios, 2 baños, 1 cocina, 50m²	NA	Precio original $ 195.922. Precio actual $ 156.737.	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-2-1	2023-2-15
La Rioja	DEPARTAMENTO CON COCHERA ( COMPLEJO FRENCH )	Apartamento entero, 1 dormitorio, 1 baño, 50m²	9,9	Precio $ 134.042	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-2-1	2023-2-15
La Rioja	LA MACARENA	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina	9,0	Precio original $ 181.943. Precio actual $ 121.912.	+ $ 25.602 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-2-1	2023-2-15
La Rioja	MANTRA	Apartamento entero, 1 dormitorio, 1 baño, 25m²	9,3	Precio $ 209.556	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-2-1	2023-2-15
La Rioja	Cerros Azules en La Rioja Alojamiento Temporario	Casa o chalet entero, 2 dormitorios, 2 salas de estar, 1 baño, 1 cocina, 100m²	NA	Precio $ 294.825	+ $ 61.913 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-2-1	2023-2-15
La Rioja	La casita de La Rioja	Casa o chalet entero, 1 dormitorio, 1 baño, 56m²	9,5	Precio $ 213.747	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-2-1	2023-2-15
La Rioja	Decom Suites	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 60m²	9,5	Precio original $ 218.360. Precio actual $ 185.606.	+ $ 38.977 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-2-1	2023-2-15
La Rioja	Casa Norte	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 60m²	6,8	Precio $ 12.379.504	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-2-1	2023-2-15
La Rioja	Torre 120	Apartamento entero, 1 dormitorio, 1 cocina, 51m²	8,4	Precio $ 345.150	+ $ 72.482 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-2-1	2023-2-15
La Rioja	Edificio Huayra	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	8,2	Precio $ 170.849	+ $ 35.878 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-2-1	2023-2-15
La Rioja	CALMA	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	NA	Precio $ 204.625	Incluye impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-2-1	2023-2-15
La Rioja	Complejo Aguila Blanca		5,7	Precio $ 209.901	+ $ 44.079 de impuestos y cargos	14 noches, 2 adultos	La Rioja	2023-2-1	2023-2-15
