localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Asunción	CostaMansa House, a orillas del Rio Paraguay	Casa o chalet entero, 2 dormitorios, 2 baños, 1 cocina, 170m²	9,2	Precio original $ 257.383. Precio actual $ 182.313.	+ $ 18.231 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Terrazas Vista Verde		8,4	Precio original $ 115.502. Precio actual $ 109.092.	+ $ 10.909 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Gaúcho House		10	Precio $ 36.980	+ $ 3.698 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Casa el lambare	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 3 baños, 250m²	NA	Precio $ 113.160	+ $ 11.316 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Casa en lambare	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 3 baños, 200m²	NA	Precio $ 110.645	+ $ 11.065 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Departamentos - Alquileres Asunción	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 35m²	9,0	Precio $ 70.879	+ $ 7.088 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Villa Elisa	Agradable casa con piscina-Comfortable pool house	Casa o chalet entero, 2 dormitorios, 2 baños, 1 cocina, 20m²	NA	Precio $ 421.576	+ $ 84.315 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Departamento entero	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 32m²	9,0	Precio $ 73.961	+ $ 7.396 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Pequeño departamento	Apartamento entero, 1 dormitorio, 1 baño, 15m²	NA	Precio $ 61.634	+ $ 6.163 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Mi lugar Vintage		9,4	Precio $ 39.816	+ $ 3.982 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Apartamentos Victoria	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,5	Precio original $ 94.300. Precio actual $ 73.344.	+ $ 7.334 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Habitación en suite, Excelente Ubicación		8,9	Precio $ 58.676	+ $ 5.868 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Amplio Departamento 3 habitaciones, excelente ubicación	Apartamento entero, 3 dormitorios, 1 baño, 1 cocina, 170m²	9,2	Precio $ 193.284	+ $ 19.328 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Pieza con aire y baño en asunción centro	Apartamento entero, 1 dormitorio, 1 baño, 90m²	NA	Precio $ 136.211	+ $ 13.621 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Das Heim Hotel		7,3	Precio $ 135.595	+ $ 13.559 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Costera	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 60m²	9,7	Precio $ 137.000	+ $ 13.700 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Fortaleza II	Apartamento entero, 1 dormitorio, 1 baño, 80m²	NA	Precio $ 83.822	+ $ 4.191 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Fortaleza II	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	7,0	Precio $ 83.822	+ $ 8.382 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Loft contemporáneo decorado profesionalmente, ubicado en el centro MA006	Apartamento privado, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 32m²	8,1	Precio $ 126.790	+ $ 28.264 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Posada de la Luna		9,2	Precio $ 44.376	Incluye impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Nobile Suites Excelsior Asuncion		8,0	Precio $ 110.941	+ $ 11.094 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	TOTO´S HOUSE	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 54.238	+ $ 6.656 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Lola’s home	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina	10	Precio $ 44.007	+ $ 5.633 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Hotel Amalfi		8,8	Precio $ 123.268	+ $ 12.327 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Amplio departamento recién renovado!!!!	Apartamento entero, 4 dormitorios, 4 baños, 1 cocina	9,5	Precio $ 136.211	+ $ 13.621 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Ross Char Hotel		9,5	Precio $ 141.934	+ $ 14.193 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
Asunción	Premier Hill Suites Hotel		6,9	Precio original $ 173.579. Precio actual $ 121.505.	+ $ 12.151 de impuestos y cargos	14 noches, 2 adultos	Formosa	2023-10-1	2023-10-15
